Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,France,FRA,40.8431179402916,54.3857977241506,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Germany,DEU,32.000266790535,42.1961211143937,31.7744603069942,41.4180399941782,40.2181261768259,34.441096120879,46.5914380186131,35.0990579858765,31.0469999704386,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Ghana,GHA,..,..,..,..,..,0.0129064414659878,0.0466284332806877,0.0340524324052798,0.083796365546962,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Greece,GRC,14.129432918662,9.22191612129453,6.33049104160671,7.59150096688778,5.57218132720818,7.44122025058514,8.61335850933127,7.55339112596236,8.52361646493796,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Hong Kong SAR, China",HKG,497.816606058375,668.638239426381,421.08578834166,572.30720303076,626.644859055191,501.891568751173,889.815804038354,1102.60472805323,794.254040111507,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Hungary,HUN,5.04397372664641,5.94414181382221,6.07451116634254,7.25495872445545,6.15939986676412,5.28471873720678,7.18574928766214,4.75082094602931,5.31615491119825,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,India,IND,37.3412277792615,38.1343261773342,35.2251250429298,45.4391814566137,47.9372900548916,45.3375521299276,72.7261409514234,79.3908178353666,57.7080829753089,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Indonesia,IDN,10.1841027484954,8.71753859687509,9.70155879903021,9.10903730026926,10.0407971139196,10.5342716065204,12.3831868483999,17.0897938319385,14.7724346826518,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Iran, Islamic Rep.",IRN,5.05445351861397,2.06377848785268,4.07134481795316,2.40033048588158,8.73878353923869,29.4610972349008,67.2447496786803,62.4191295638738,60.0837191219285,..
