COUNTRY,FLOW,TIME,VALUE,PRODUCT,DATATYPE
FINLAND,INDPROD,4Q2024,3.51,NATGASCM,BALANCE
FINLAND,STCHANAT,4Q2024,91.0,NATGASCM,BALANCE
FINLAND,TOTENTSB,4Q2024,576.0,NATGASCM,BALANCE
FINLAND,TOTEXTSB,4Q2024,58.53,NATGASCM,BALANCE
FRANCE,GDINCTRO,4Q2024,9928.66,NATGASCM,BALANCE
FRANCE,INDPROD,4Q2024,270.459,NATGASCM,BALANCE
FRANCE,STCHANAT,4Q2024,-3753.164,NATGASCM,BALANCE
FRANCE,TOTENTSB,4Q2024,9880.939,NATGASCM,BALANCE
FRANCE,TOTEXTSB,4Q2024,3751.323,NATGASCM,BALANCE
GERMANY,GDINCTRO,4Q2024,25345.814,NATGASCM,BALANCE
GERMANY,INDPROD,4Q2024,959.0,NATGASCM,BALANCE
GERMANY,STCHANAT,4Q2024,-3735.0,NATGASCM,BALANCE
GERMANY,TOTENTSB,4Q2024,22175.621,NATGASCM,BALANCE
GERMANY,TOTEXTSB,4Q2024,1523.807,NATGASCM,BALANCE
GREECE,GDINCTRO,4Q2024,1696.912,NATGASCM,BALANCE
GREECE,INDPROD,4Q2024,0.534,NATGASCM,BALANCE
GREECE,STCHANAT,4Q2024,67.208,NATGASCM,BALANCE
GREECE,TOTENTSB,4Q2024,4703.527,NATGASCM,BALANCE
GREECE,TOTEXTSB,4Q2024,2900.934,NATGASCM,BALANCE
HUNGARY,GDINCTRO,4Q2024,3026.517,NATGASCM,BALANCE
HUNGARY,INDPROD,4Q2024,413.537,NATGASCM,BALANCE
HUNGARY,STCHANAT,4Q2024,-1580.1,NATGASCM,BALANCE
HUNGARY,TOTENTSB,4Q2024,2574.93,NATGASCM,BALANCE
HUNGARY,TOTEXTSB,4Q2024,1542.05,NATGASCM,BALANCE
IRELAND,GDINCTRO,4Q2024,1428.143,NATGASCM,BALANCE
IRELAND,INDPROD,4Q2024,259.109,NATGASCM,BALANCE
IRELAND,TOTENTSB,4Q2024,1155.0,NATGASCM,BALANCE
ISRAEL,GDINCTRO,4Q2024,2739.0,NATGASCM,BALANCE
ISRAEL,INDPROD,4Q2024,5493.0,NATGASCM,BALANCE
ISRAEL,TOTENTSB,4Q2024,12.0,NATGASCM,BALANCE
ISRAEL,TOTEXTSB,4Q2024,2307.0,NATGASCM,BALANCE
ITALY,GDINCTRO,4Q2024,18596.049,NATGASCM,BALANCE
ITALY,INDPROD,4Q2024,802.266,NATGASCM,BALANCE
ITALY,STCHANAT,4Q2024,-3244.566,NATGASCM,BALANCE
ITALY,TOTENTSB,4Q2024,14826.763,NATGASCM,BALANCE
ITALY,TOTEXTSB,4Q2024,277.544,NATGASCM,BALANCE
JAPAN,GDINCTRO,4Q2024,21900.522,NATGASCM,BALANCE
JAPAN,INDPROD,4Q2024,1001.641,NATGASCM,BALANCE
JAPAN,STCHANAT,4Q2024,674.018,NATGASCM,BALANCE
JAPAN,TOTENTSB,4Q2024,22200.123,NATGASCM,BALANCE
KOREA,GDINCTRO,4Q2024,16199.0,NATGASCM,BALANCE
KOREA,STCHANAT,4Q2024,734.0,NATGASCM,BALANCE
KOREA,TOTENTSB,4Q2024,17468.0,NATGASCM,BALANCE
LATVIA,GDINCTRO,4Q2024,238.8,NATGASCM,BALANCE
LATVIA,STCHANAT,4Q2024,-278.445,NATGASCM,BALANCE
LATVIA,TOTENTSB,4Q2024,200.642,NATGASCM,BALANCE
LATVIA,TOTEXTSB,4Q2024,241.33,NATGASCM,BALANCE
LITHUANIA,GDINCTRO,4Q2024,545.9,NATGASCM,BALANCE
LITHUANIA,INDPROD,4Q2024,3.6,NATGASCM,BALANCE
LITHUANIA,STCHANAT,4Q2024,-130.7,NATGASCM,BALANCE
LITHUANIA,TOTENTSB,4Q2024,1464.8,NATGASCM,BALANCE
LITHUANIA,TOTEXTSB,4Q2024,1053.3,NATGASCM,BALANCE
LUXEMBOU,GDINCTRO,4Q2024,183.386,NATGASCM,BALANCE
LUXEMBOU,INDPROD,4Q2024,1.071,NATGASCM,BALANCE
LUXEMBOU,TOTENTSB,4Q2024,182.315,NATGASCM,BALANCE
MEXICO,GDINCTRO,4Q2024,8792.0,NATGASCM,BALANCE
MEXICO,INDPROD,4Q2024,6957.0,NATGASCM,BALANCE
MEXICO,TOTENTSB,4Q2024,1838.0,NATGASCM,BALANCE
MEXICO,TOTEXTSB,4Q2024,3.0,NATGASCM,BALANCE
NETHLAND,GDINCTRO,4Q2024,9486.754,NATGASCM,BALANCE
NETHLAND,INDPROD,4Q2024,2556.376,NATGASCM,BALANCE
NETHLAND,STCHANAT,4Q2024,-5649.581,NATGASCM,BALANCE
NETHLAND,TOTENTSB,4Q2024,10182.225,NATGASCM,BALANCE
NETHLAND,TOTEXTSB,4Q2024,8756.701,NATGASCM,BALANCE
NORWAY,GDINCTRO,4Q2024,1177.432,NATGASCM,BALANCE
NORWAY,INDPROD,4Q2024,33430.937,NATGASCM,BALANCE
NORWAY,STCHANAT,4Q2024,-20.282,NATGASCM,BALANCE
NORWAY,TOTENTSB,4Q2024,16.219,NATGASCM,BALANCE
NORWAY,TOTEXTSB,4Q2024,32141.106,NATGASCM,BALANCE
NZ,GDINCTRO,4Q2024,639.0,NATGASCM,BALANCE
NZ,INDPROD,4Q2024,699.0,NATGASCM,BALANCE
NZ,STCHANAT,4Q2024,60.0,NATGASCM,BALANCE
POLAND,GDINCTRO,4Q2024,6626.835,NATGASCM,BALANCE
POLAND,STCHANAT,4Q2024,-448.489,NATGASCM,BALANCE
POLAND,TOTENTSB,4Q2024,6189.643,NATGASCM,BALANCE
POLAND,TOTEXTSB,4Q2024,11.297,NATGASCM,BALANCE
PORTUGAL,GDINCTRO,4Q2024,1015.165,NATGASCM,BALANCE
PORTUGAL,STCHANAT,4Q2024,-52.374,NATGASCM,BALANCE
PORTUGAL,TOTENTSB,4Q2024,1158.446,NATGASCM,BALANCE
PORTUGAL,TOTEXTSB,4Q2024,195.684,NATGASCM,BALANCE
SLOVAKIA,GDINCTRO,4Q2024,1515.016,NATGASCM,BALANCE
SLOVAKIA,INDPROD,4Q2024,10.173,NATGASCM,BALANCE
SLOVAKIA,STCHANAT,4Q2024,-730.969,NATGASCM,BALANCE
SLOVAKIA,TOTENTSB,4Q2024,4571.063,NATGASCM,BALANCE
SLOVAKIA,TOTEXTSB,4Q2024,3782.851,NATGASCM,BALANCE
SLOVENIA,GDINCTRO,4Q2024,255.227,NATGASCM,BALANCE
SLOVENIA,INDPROD,4Q2024,0.98,NATGASCM,BALANCE
SLOVENIA,TOTENTSB,4Q2024,254.3,NATGASCM,BALANCE
SLOVENIA,TOTEXTSB,4Q2024,0.053,NATGASCM,BALANCE
SPAIN,GDINCTRO,4Q2024,7874.845,NATGASCM,BALANCE
SPAIN,INDPROD,4Q2024,21.092,NATGASCM,BALANCE
SPAIN,STCHANAT,4Q2024,-1146.33,NATGASCM,BALANCE
SPAIN,TOTENTSB,4Q2024,7327.809,NATGASCM,BALANCE
SPAIN,TOTEXTSB,4Q2024,540.942,NATGASCM,BALANCE
SWEDEN,GDINCTRO,4Q2024,202.212,NATGASCM,BALANCE
SWEDEN,STCHANAT,4Q2024,6.296,NATGASCM,BALANCE
SWEDEN,TOTENTSB,4Q2024,210.92,NATGASCM,BALANCE
SWEDEN,TOTEXTSB,4Q2024,2.412,NATGASCM,BALANCE
SWITLAND,GDINCTRO,4Q2024,1017.001,NATGASCM,BALANCE
SWITLAND,INDPROD,4Q2024,13.189,NATGASCM,BALANCE
SWITLAND,TOTENTSB,4Q2024,2241.451,NATGASCM,BALANCE
SWITLAND,TOTEXTSB,4Q2024,1237.639,NATGASCM,BALANCE
OECDTOT,GDINCTRO,4Q2024,481712.651,NATGASCM,BALANCE
OECDTOT,INDPROD,4Q2024,430224.936,NATGASCM,BALANCE
OECDTOT,STCHANAT,4Q2024,-29518.447,NATGASCM,BALANCE
OECDTOT,TOTENTSB,4Q2024,206574.249,NATGASCM,BALANCE
OECDTOT,TOTEXTSB,4Q2024,179374.631,NATGASCM,BALANCE
TURKIYE,GDINCTRO,4Q2024,17343.69,NATGASCM,BALANCE
TURKIYE,INDPROD,4Q2024,693.088,NATGASCM,BALANCE
TURKIYE,STCHANAT,4Q2024,55.815,NATGASCM,BALANCE
TURKIYE,TOTENTSB,4Q2024,17122.657,NATGASCM,BALANCE
TURKIYE,TOTEXTSB,4Q2024,416.24,NATGASCM,BALANCE
UK,GDINCTRO,4Q2024,19814.0,NATGASCM,BALANCE
UK,INDPROD,4Q2024,8140.0,NATGASCM,BALANCE
UK,STCHANAT,4Q2024,-440.0,NATGASCM,BALANCE
UK,TOTENTSB,4Q2024,12903.0,NATGASCM,BALANCE
UK,TOTEXTSB,4Q2024,1611.0,NATGASCM,BALANCE
USA,GDINCTRO,4Q2024,241174.0,NATGASCM,BALANCE
USA,INDPROD,4Q2024,271678.0,NATGASCM,BALANCE
USA,STCHANAT,4Q2024,-5024.0,NATGASCM,BALANCE
USA,TOTENTSB,4Q2024,23611.0,NATGASCM,BALANCE
USA,TOTEXTSB,4Q2024,56250.0,NATGASCM,BALANCE
OECDAM,GDINCTRO,DEC2023,108993.045,NATGASCM,BALANCE
OECDAM,INDPROD,DEC2023,114955.856,NATGASCM,BALANCE
OECDAM,STCHANAT,DEC2023,-9120.549,NATGASCM,BALANCE
OECDAM,TOTENTSB,DEC2023,10888.748,NATGASCM,BALANCE
OECDAM,TOTEXTSB,DEC2023,27048.108,NATGASCM,BALANCE
OECDAO,GDINCTRO,DEC2023,20671.155,NATGASCM,BALANCE
OECDAO,INDPROD,DEC2023,16373.288,NATGASCM,BALANCE
OECDAO,STCHANAT,DEC2023,525.181,NATGASCM,BALANCE
OECDAO,TOTENTSB,DEC2023,15252.233,NATGASCM,BALANCE
OECDAO,TOTEXTSB,DEC2023,10363.0,NATGASCM,BALANCE
AUSTRALI,GDINCTRO,DEC2023,4255.0,NATGASCM,BALANCE
AUSTRALI,INDPROD,DEC2023,13849.0,NATGASCM,BALANCE
AUSTRALI,TOTEXTSB,DEC2023,9594.0,NATGASCM,BALANCE
AUSTRIA,GDINCTRO,DEC2023,915.552,NATGASCM,BALANCE
AUSTRIA,INDPROD,DEC2023,49.771,NATGASCM,BALANCE
AUSTRIA,STCHANAT,DEC2023,-355.508,NATGASCM,BALANCE
AUSTRIA,TOTENTSB,DEC2023,1117.727,NATGASCM,BALANCE
AUSTRIA,TOTEXTSB,DEC2023,608.401,NATGASCM,BALANCE
BELGIUM,GDINCTRO,DEC2023,1644.9,NATGASCM,BALANCE
BELGIUM,INDPROD,DEC2023,2.3,NATGASCM,BALANCE
BELGIUM,STCHANAT,DEC2023,-86.0,NATGASCM,BALANCE
BELGIUM,TOTENTSB,DEC2023,4566.1,NATGASCM,BALANCE
BELGIUM,TOTEXTSB,DEC2023,3009.2,NATGASCM,BALANCE
CANADA,GDINCTRO,DEC2023,14665.045,NATGASCM,BALANCE
CANADA,INDPROD,DEC2023,18518.856,NATGASCM,BALANCE
CANADA,STCHANAT,DEC2023,-944.549,NATGASCM,BALANCE
CANADA,TOTENTSB,DEC2023,2178.748,NATGASCM,BALANCE
CANADA,TOTEXTSB,DEC2023,6977.108,NATGASCM,BALANCE
CHILE,GDINCTRO,DEC2023,392.0,NATGASCM,BALANCE
CHILE,INDPROD,DEC2023,91.0,NATGASCM,BALANCE
CHILE,STCHANAT,DEC2023,-112.0,NATGASCM,BALANCE
CHILE,TOTENTSB,DEC2023,320.0,NATGASCM,BALANCE
CZECH,GDINCTRO,DEC2023,886.831,NATGASCM,BALANCE
CZECH,INDPROD,DEC2023,13.336,NATGASCM,BALANCE
CZECH,STCHANAT,DEC2023,-204.598,NATGASCM,BALANCE
CZECH,TOTENTSB,DEC2023,700.718,NATGASCM,BALANCE
CZECH,TOTEXTSB,DEC2023,31.821,NATGASCM,BALANCE
DENMARK,GDINCTRO,DEC2023,275.574,NATGASCM,BALANCE
DENMARK,INDPROD,DEC2023,171.521,NATGASCM,BALANCE
DENMARK,STCHANAT,DEC2023,-6.271,NATGASCM,BALANCE
DENMARK,TOTENTSB,DEC2023,809.289,NATGASCM,BALANCE
DENMARK,TOTEXTSB,DEC2023,714.238,NATGASCM,BALANCE
ESTONIA,GDINCTRO,DEC2023,50.8,NATGASCM,BALANCE
ESTONIA,TOTENTSB,DEC2023,50.8,NATGASCM,BALANCE
OECDEUR,GDINCTRO,DEC2023,49575.256,NATGASCM,BALANCE
OECDEUR,INDPROD,DEC2023,17412.809,NATGASCM,BALANCE
OECDEUR,STCHANAT,DEC2023,-9627.746,NATGASCM,BALANCE
OECDEUR,TOTENTSB,DEC2023,49377.315,NATGASCM,BALANCE
OECDEUR,TOTEXTSB,DEC2023,26574.683,NATGASCM,BALANCE
FINLAND,GDINCTRO,DEC2023,182.52,NATGASCM,BALANCE
FINLAND,INDPROD,DEC2023,1.0,NATGASCM,BALANCE
FINLAND,STCHANAT,DEC2023,29.0,NATGASCM,BALANCE
FINLAND,TOTENTSB,DEC2023,212.0,NATGASCM,BALANCE
FINLAND,TOTEXTSB,DEC2023,1.33,NATGASCM,BALANCE
FRANCE,GDINCTRO,DEC2023,4214.08,NATGASCM,BALANCE
FRANCE,INDPROD,DEC2023,79.313,NATGASCM,BALANCE
FRANCE,STCHANAT,DEC2023,-1440.789,NATGASCM,BALANCE
FRANCE,TOTENTSB,DEC2023,4273.119,NATGASCM,BALANCE
FRANCE,TOTEXTSB,DEC2023,1516.15,NATGASCM,BALANCE
GERMANY,GDINCTRO,DEC2023,9551.108,NATGASCM,BALANCE
GERMANY,INDPROD,DEC2023,357.0,NATGASCM,BALANCE
GERMANY,STCHANAT,DEC2023,-1270.0,NATGASCM,BALANCE
GERMANY,TOTENTSB,DEC2023,8735.96,NATGASCM,BALANCE
GERMANY,TOTEXTSB,DEC2023,811.852,NATGASCM,BALANCE
GREECE,GDINCTRO,DEC2023,445.017,NATGASCM,BALANCE
GREECE,INDPROD,DEC2023,0.335,NATGASCM,BALANCE
GREECE,STCHANAT,DEC2023,28.538,NATGASCM,BALANCE
GREECE,TOTENTSB,DEC2023,1355.686,NATGASCM,BALANCE
GREECE,TOTEXTSB,DEC2023,875.503,NATGASCM,BALANCE
HUNGARY,GDINCTRO,DEC2023,1176.279,NATGASCM,BALANCE
HUNGARY,INDPROD,DEC2023,157.979,NATGASCM,BALANCE
HUNGARY,STCHANAT,DEC2023,-518.3,NATGASCM,BALANCE
HUNGARY,TOTENTSB,DEC2023,671.9,NATGASCM,BALANCE
HUNGARY,TOTEXTSB,DEC2023,171.9,NATGASCM,BALANCE
IRELAND,GDINCTRO,DEC2023,405.423,NATGASCM,BALANCE
IRELAND,INDPROD,DEC2023,99.413,NATGASCM,BALANCE
IRELAND,TOTENTSB,DEC2023,308.0,NATGASCM,BALANCE
ISRAEL,GDINCTRO,DEC2023,913.0,NATGASCM,BALANCE
ISRAEL,INDPROD,DEC2023,1831.0,NATGASCM,BALANCE
ISRAEL,TOTENTSB,DEC2023,4.0,NATGASCM,BALANCE
ISRAEL,TOTEXTSB,DEC2023,769.0,NATGASCM,BALANCE
ITALY,GDINCTRO,DEC2023,7235.0,NATGASCM,BALANCE
ITALY,INDPROD,DEC2023,240.0,NATGASCM,BALANCE
ITALY,STCHANAT,DEC2023,-2276.0,NATGASCM,BALANCE
ITALY,TOTENTSB,DEC2023,4836.0,NATGASCM,BALANCE
ITALY,TOTEXTSB,DEC2023,117.0,NATGASCM,BALANCE
JAPAN,GDINCTRO,DEC2023,8439.155,NATGASCM,BALANCE
JAPAN,INDPROD,DEC2023,381.288,NATGASCM,BALANCE
JAPAN,STCHANAT,DEC2023,398.181,NATGASCM,BALANCE
JAPAN,TOTENTSB,DEC2023,8634.233,NATGASCM,BALANCE
KOREA,GDINCTRO,DEC2023,6747.0,NATGASCM,BALANCE
KOREA,STCHANAT,DEC2023,132.0,NATGASCM,BALANCE
KOREA,TOTENTSB,DEC2023,6614.0,NATGASCM,BALANCE
LATVIA,GDINCTRO,DEC2023,115.664,NATGASCM,BALANCE
LATVIA,STCHANAT,DEC2023,-213.51,NATGASCM,BALANCE
LATVIA,TOTEXTSB,DEC2023,97.597,NATGASCM,BALANCE
LITHUANIA,GDINCTRO,DEC2023,204.8,NATGASCM,BALANCE
LITHUANIA,STCHANAT,DEC2023,-108.2,NATGASCM,BALANCE
LITHUANIA,TOTENTSB,DEC2023,363.4,NATGASCM,BALANCE
LITHUANIA,TOTEXTSB,DEC2023,266.8,NATGASCM,BALANCE
LUXEMBOU,GDINCTRO,DEC2023,69.334,NATGASCM,BALANCE
LUXEMBOU,INDPROD,DEC2023,0.343,NATGASCM,BALANCE
LUXEMBOU,TOTENTSB,DEC2023,68.991,NATGASCM,BALANCE
MEXICO,GDINCTRO,DEC2023,3955.0,NATGASCM,BALANCE
MEXICO,INDPROD,DEC2023,3406.0,NATGASCM,BALANCE
MEXICO,TOTENTSB,DEC2023,550.0,NATGASCM,BALANCE
MEXICO,TOTEXTSB,DEC2023,1.0,NATGASCM,BALANCE
NETHLAND,GDINCTRO,DEC2023,3554.849,NATGASCM,BALANCE
NETHLAND,INDPROD,DEC2023,911.197,NATGASCM,BALANCE
NETHLAND,STCHANAT,DEC2023,-1897.608,NATGASCM,BALANCE
NETHLAND,TOTENTSB,DEC2023,4195.976,NATGASCM,BALANCE
NETHLAND,TOTEXTSB,DEC2023,3324.935,NATGASCM,BALANCE
NORWAY,GDINCTRO,DEC2023,427.483,NATGASCM,BALANCE
NORWAY,INDPROD,DEC2023,12166.439,NATGASCM,BALANCE
NORWAY,STCHANAT,DEC2023,-8.17,NATGASCM,BALANCE
NORWAY,TOTENTSB,DEC2023,12.773,NATGASCM,BALANCE
NORWAY,TOTEXTSB,DEC2023,11773.919,NATGASCM,BALANCE
NZ,GDINCTRO,DEC2023,317.0,NATGASCM,BALANCE
NZ,INDPROD,DEC2023,312.0,NATGASCM,BALANCE
NZ,STCHANAT,DEC2023,-5.0,NATGASCM,BALANCE
POLAND,GDINCTRO,DEC2023,2458.414,NATGASCM,BALANCE
POLAND,STCHANAT,DEC2023,-283.271,NATGASCM,BALANCE
POLAND,TOTENTSB,DEC2023,2176.636,NATGASCM,BALANCE
POLAND,TOTEXTSB,DEC2023,1.493,NATGASCM,BALANCE
PORTUGAL,GDINCTRO,DEC2023,334.906,NATGASCM,BALANCE
PORTUGAL,STCHANAT,DEC2023,33.82,NATGASCM,BALANCE
PORTUGAL,TOTENTSB,DEC2023,430.308,NATGASCM,BALANCE
PORTUGAL,TOTEXTSB,DEC2023,60.385,NATGASCM,BALANCE
SLOVAKIA,GDINCTRO,DEC2023,592.052,NATGASCM,BALANCE
SLOVAKIA,INDPROD,DEC2023,3.662,NATGASCM,BALANCE
SLOVAKIA,STCHANAT,DEC2023,-373.982,NATGASCM,BALANCE
SLOVAKIA,TOTENTSB,DEC2023,1466.234,NATGASCM,BALANCE
SLOVAKIA,TOTEXTSB,DEC2023,1246.541,NATGASCM,BALANCE
SLOVENIA,GDINCTRO,DEC2023,97.751,NATGASCM,BALANCE
SLOVENIA,INDPROD,DEC2023,0.251,NATGASCM,BALANCE
SLOVENIA,TOTENTSB,DEC2023,98.6,NATGASCM,BALANCE
SLOVENIA,TOTEXTSB,DEC2023,1.1,NATGASCM,BALANCE
SPAIN,GDINCTRO,DEC2023,2667.344,NATGASCM,BALANCE
SPAIN,INDPROD,DEC2023,6.988,NATGASCM,BALANCE
SPAIN,STCHANAT,DEC2023,-643.068,NATGASCM,BALANCE
SPAIN,TOTENTSB,DEC2023,2420.81,NATGASCM,BALANCE
SPAIN,TOTEXTSB,DEC2023,357.396,NATGASCM,BALANCE
SWEDEN,GDINCTRO,DEC2023,91.887,NATGASCM,BALANCE
SWEDEN,STCHANAT,DEC2023,10.68,NATGASCM,BALANCE
SWEDEN,TOTENTSB,DEC2023,106.465,NATGASCM,BALANCE
SWEDEN,TOTEXTSB,DEC2023,0.517,NATGASCM,BALANCE
SWITLAND,GDINCTRO,DEC2023,411.882,NATGASCM,BALANCE
SWITLAND,INDPROD,DEC2023,4.151,NATGASCM,BALANCE
SWITLAND,TOTENTSB,DEC2023,908.37,NATGASCM,BALANCE
SWITLAND,TOTEXTSB,DEC2023,500.639,NATGASCM,BALANCE
OECDTOT,GDINCTRO,DEC2023,179239.456,NATGASCM,BALANCE
OECDTOT,INDPROD,DEC2023,148741.953,NATGASCM,BALANCE
OECDTOT,STCHANAT,DEC2023,-18223.114,NATGASCM,BALANCE
OECDTOT,TOTENTSB,DEC2023,75518.296,NATGASCM,BALANCE
OECDTOT,TOTEXTSB,DEC2023,63985.791,NATGASCM,BALANCE
TURKIYE,GDINCTRO,DEC2023,4320.806,NATGASCM,BALANCE
TURKIYE,INDPROD,DEC2023,113.81,NATGASCM,BALANCE
TURKIYE,STCHANAT,DEC2023,105.491,NATGASCM,BALANCE
TURKIYE,TOTENTSB,DEC2023,4409.453,NATGASCM,BALANCE
TURKIYE,TOTEXTSB,DEC2023,96.966,NATGASCM,BALANCE
UK,GDINCTRO,DEC2023,7245.0,NATGASCM,BALANCE
UK,INDPROD,DEC2023,3034.0,NATGASCM,BALANCE
UK,STCHANAT,DEC2023,-150.0,NATGASCM,BALANCE
UK,TOTENTSB,DEC2023,5082.0,NATGASCM,BALANCE
UK,TOTEXTSB,DEC2023,989.0,NATGASCM,BALANCE
USA,GDINCTRO,DEC2023,89981.0,NATGASCM,BALANCE
USA,INDPROD,DEC2023,92940.0,NATGASCM,BALANCE
USA,STCHANAT,DEC2023,-8064.0,NATGASCM,BALANCE
USA,TOTENTSB,DEC2023,7840.0,NATGASCM,BALANCE
USA,TOTEXTSB,DEC2023,20070.0,NATGASCM,BALANCE
OECDAM,GDINCTRO,DEC2024,112197.58,NATGASCM,BALANCE
OECDAM,INDPROD,DEC2024,114571.601,NATGASCM,BALANCE
OECDAM,STCHANAT,DEC2024,-15807.746,NATGASCM,BALANCE
OECDAM,TOTENTSB,DEC2024,11047.431,NATGASCM,BALANCE
OECDAM,TOTEXTSB,DEC2024,28591.398,NATGASCM,BALANCE
OECDAO,GDINCTRO,DEC2024,21237.913,NATGASCM,BALANCE
OECDAO,INDPROD,DEC2024,16125.212,NATGASCM,BALANCE
OECDAO,STCHANAT,DEC2024,-1079.112,NATGASCM,BALANCE
OECDAO,TOTENTSB,DEC2024,14372.589,NATGASCM,BALANCE
OECDAO,TOTEXTSB,DEC2024,9998.0,NATGASCM,BALANCE
AUSTRALI,GDINCTRO,DEC2024,4467.0,NATGASCM,BALANCE
AUSTRALI,INDPROD,DEC2024,13696.0,NATGASCM,BALANCE
AUSTRALI,TOTEXTSB,DEC2024,9229.0,NATGASCM,BALANCE
AUSTRIA,GDINCTRO,DEC2024,1009.993,NATGASCM,BALANCE
AUSTRIA,INDPROD,DEC2024,46.523,NATGASCM,BALANCE
AUSTRIA,STCHANAT,DEC2024,-1014.248,NATGASCM,BALANCE
AUSTRIA,TOTENTSB,DEC2024,1143.843,NATGASCM,BALANCE
AUSTRIA,TOTEXTSB,DEC2024,1211.748,NATGASCM,BALANCE
BELGIUM,GDINCTRO,DEC2024,1721.9,NATGASCM,BALANCE
BELGIUM,INDPROD,DEC2024,3.7,NATGASCM,BALANCE
BELGIUM,STCHANAT,DEC2024,-92.5,NATGASCM,BALANCE
BELGIUM,TOTENTSB,DEC2024,2965.1,NATGASCM,BALANCE
BELGIUM,TOTEXTSB,DEC2024,1340.0,NATGASCM,BALANCE
CANADA,GDINCTRO,DEC2024,13733.58,NATGASCM,BALANCE
CANADA,INDPROD,DEC2024,18982.601,NATGASCM,BALANCE
CANADA,STCHANAT,DEC2024,-2274.746,NATGASCM,BALANCE
CANADA,TOTENTSB,DEC2024,1296.631,NATGASCM,BALANCE
CANADA,TOTEXTSB,DEC2024,8820.398,NATGASCM,BALANCE
CHILE,GDINCTRO,DEC2024,460.0,NATGASCM,BALANCE
CHILE,INDPROD,DEC2024,111.0,NATGASCM,BALANCE
CHILE,STCHANAT,DEC2024,-27.0,NATGASCM,BALANCE
CHILE,TOTENTSB,DEC2024,345.8,NATGASCM,BALANCE
CZECH,GDINCTRO,DEC2024,950.149,NATGASCM,BALANCE
CZECH,INDPROD,DEC2024,22.257,NATGASCM,BALANCE
CZECH,STCHANAT,DEC2024,-586.365,NATGASCM,BALANCE
CZECH,TOTENTSB,DEC2024,408.034,NATGASCM,BALANCE
CZECH,TOTEXTSB,DEC2024,66.507,NATGASCM,BALANCE
DENMARK,GDINCTRO,DEC2024,255.334,NATGASCM,BALANCE
DENMARK,INDPROD,DEC2024,323.462,NATGASCM,BALANCE
DENMARK,STCHANAT,DEC2024,-43.555,NATGASCM,BALANCE
DENMARK,TOTENTSB,DEC2024,838.375,NATGASCM,BALANCE
DENMARK,TOTEXTSB,DEC2024,952.061,NATGASCM,BALANCE
ESTONIA,GDINCTRO,DEC2024,44.1,NATGASCM,BALANCE
ESTONIA,TOTENTSB,DEC2024,111.5,NATGASCM,BALANCE
ESTONIA,TOTEXTSB,DEC2024,67.5,NATGASCM,BALANCE
OECDEUR,GDINCTRO,DEC2024,56359.587,NATGASCM,BALANCE
OECDEUR,INDPROD,DEC2024,16773.023,NATGASCM,BALANCE
OECDEUR,STCHANAT,DEC2024,-15136.73,NATGASCM,BALANCE
OECDEUR,TOTENTSB,DEC2024,49074.153,NATGASCM,BALANCE
OECDEUR,TOTEXTSB,DEC2024,24359.902,NATGASCM,BALANCE
FINLAND,GDINCTRO,DEC2024,158.687,NATGASCM,BALANCE
FINLAND,INDPROD,DEC2024,1.0,NATGASCM,BALANCE
FINLAND,STCHANAT,DEC2024,13.0,NATGASCM,BALANCE
FINLAND,TOTENTSB,DEC2024,175.0,NATGASCM,BALANCE
FINLAND,TOTEXTSB,DEC2024,3.13,NATGASCM,BALANCE
FRANCE,GDINCTRO,DEC2024,4345.725,NATGASCM,BALANCE
FRANCE,INDPROD,DEC2024,92.752,NATGASCM,BALANCE
FRANCE,STCHANAT,DEC2024,-2277.082,NATGASCM,BALANCE
FRANCE,TOTENTSB,DEC2024,3393.369,NATGASCM,BALANCE
FRANCE,TOTEXTSB,DEC2024,1336.109,NATGASCM,BALANCE
GERMANY,GDINCTRO,DEC2024,10864.5,NATGASCM,BALANCE
GERMANY,INDPROD,DEC2024,336.0,NATGASCM,BALANCE
GERMANY,STCHANAT,DEC2024,-3036.0,NATGASCM,BALANCE
GERMANY,TOTENTSB,DEC2024,8005.566,NATGASCM,BALANCE
GERMANY,TOTEXTSB,DEC2024,513.066,NATGASCM,BALANCE
GREECE,GDINCTRO,DEC2024,652.436,NATGASCM,BALANCE
GREECE,INDPROD,DEC2024,0.223,NATGASCM,BALANCE
GREECE,STCHANAT,DEC2024,-11.961,NATGASCM,BALANCE
GREECE,TOTENTSB,DEC2024,1640.613,NATGASCM,BALANCE
GREECE,TOTEXTSB,DEC2024,988.333,NATGASCM,BALANCE
HUNGARY,GDINCTRO,DEC2024,1249.717,NATGASCM,BALANCE
HUNGARY,INDPROD,DEC2024,137.717,NATGASCM,BALANCE
HUNGARY,STCHANAT,DEC2024,-775.3,NATGASCM,BALANCE
HUNGARY,TOTENTSB,DEC2024,800.2,NATGASCM,BALANCE
HUNGARY,TOTEXTSB,DEC2024,463.5,NATGASCM,BALANCE
IRELAND,GDINCTRO,DEC2024,485.413,NATGASCM,BALANCE
IRELAND,INDPROD,DEC2024,85.379,NATGASCM,BALANCE
IRELAND,TOTENTSB,DEC2024,386.0,NATGASCM,BALANCE
ISRAEL,GDINCTRO,DEC2024,913.0,NATGASCM,BALANCE
ISRAEL,INDPROD,DEC2024,1831.0,NATGASCM,BALANCE
